mot/bdd100k_mit_b0| train: [1][3200/34172]|Tot: 0:37:39 |ETA: 0:00:00 |loss 19.7329 |hm_loss 2.0098 |wh_loss 3.1741 |off_loss 0.2476 |id_loss 11.1579 |Data 0.003s(0.004s) |Net 0.706s
mot/bdd100k_mit_b0| train: [1][3300/34172]|Tot: 0:38:48 |ETA: 0:00:00 |loss 19.5975 |hm_loss 1.9995 |wh_loss 3.1478 |off_loss 0.2474 |id_loss 11.1421 |Data 0.003s(0.004s) |Net 0.705s
mot/bdd100k_mit_b0| train: [1][3400/34172]|Tot: 0:39:57 |ETA: 0:00:00 |loss 19.4668 |hm_loss 1.9900 |wh_loss 3.1227 |off_loss 0.2472 |id_loss 11.1275 |Data 0.003s(0.004s) |Net 0.705s
mot/bdd100k_mit_b0| train: [1][3500/34172]|Tot: 0:41:06 |ETA: 0:00:00 |loss 19.3379 |hm_loss 1.9807 |wh_loss 3.1003 |off_loss 0.2471 |id_loss 11.1124 |Data 0.003s(0.004s) |Net 0.704s
mot/bdd100k_mit_b0| train: [1][3600/34172]|Tot: 0:42:15 |ETA: 0:00:00 |loss 19.2092 |hm_loss 1.9709 |wh_loss 3.0762 |off_loss 0.2469 |id_loss 11.0982 |Data 0.003s(0.003s) |Net 0.704s
mot/bdd100k_mit_b0| train: [1][3700/34172]|Tot: 0:43:24 |ETA: 0:00:00 |loss 19.0842 |hm_loss 1.9622 |wh_loss 3.0546 |off_loss 0.2467 |id_loss 11.0831 |Data 0.003s(0.003s) |Net 0.704s
mot/bdd100k_mit_b0| train: [1][3800/34172]|Tot: 0:44:33 |ETA: 0:00:00 |loss 18.9639 |hm_loss 1.9546 |wh_loss 3.0344 |off_loss 0.2465 |id_loss 11.0689 |Data 0.003s(0.003s) |Net 0.703s
mot/bdd100k_mit_b0| train: [1][3900/34172]|Tot: 0:45:42 |ETA: 0:00:00 |loss 18.8417 |hm_loss 1.9458 |wh_loss 3.0130 |off_loss 0.2464 |id_loss 11.0546 |Data 0.003s(0.003s) |Net 0.703s
mot/bdd100k_mit_b0| train: [1][4000/34172]|Tot: 0:46:51 |ETA: 0:00:00 |loss 18.7227 |hm_loss 1.9376 |wh_loss 2.9938 |off_loss 0.2464 |id_loss 11.0405 |Data 0.003s(0.003s) |Net 0.703s
mot/bdd100k_mit_b0| train: [1][4100/34172]|Tot: 0:48:00 |ETA: 0:00:00 |loss 18.6066 |hm_loss 1.9301 |wh_loss 2.9735 |off_loss 0.2463 |id_loss 11.0270 |Data 0.003s(0.003s) |Net 0.702s
mot/bdd100k_mit_b0| train: [1][4200/34172]|Tot: 0:49:09 |ETA: 0:00:00 |loss 18.4905 |hm_loss 1.9226 |wh_loss 2.9534 |off_loss 0.2462 |id_loss 11.0125 |Data 0.003s(0.003s) |Net 0.702s
mot/bdd100k_mit_b0| train: [1][4300/34172]|Tot: 0:50:18 |ETA: 0:00:00 |loss 18.3761 |hm_loss 1.9149 |wh_loss 2.9367 |off_loss 0.2461 |id_loss 10.9987 |Data 0.003s(0.003s) |Net 0.702s
mot/bdd100k_mit_b0| train: [1][4400/34172]|Tot: 0:51:27 |ETA: 0:00:00 |loss 18.2648 |hm_loss 1.9075 |wh_loss 2.9179 |off_loss 0.2460 |id_loss 10.9866 |Data 0.003s(0.003s) |Net 0.701s
mot/bdd100k_mit_b0| train: [1][4500/34172]|Tot: 0:52:36 |ETA: 0:00:00 |loss 18.1529 |hm_loss 1.9003 |wh_loss 2.8990 |off_loss 0.2459 |id_loss 10.9726 |Data 0.003s(0.003s) |Net 0.701s
mot/bdd100k_mit_b0| train: [1][4600/34172]|Tot: 0:53:45 |ETA: 0:00:00 |loss 18.0424 |hm_loss 1.8933 |wh_loss 2.8807 |off_loss 0.2458 |id_loss 10.9583 |Data 0.003s(0.003s) |Net 0.701s
mot/bdd100k_mit_b0| train: [1][4700/34172]|Tot: 0:54:54 |ETA: 0:00:00 |loss 17.9342 |hm_loss 1.8866 |wh_loss 2.8621 |off_loss 0.2456 |id_loss 10.9453 |Data 0.003s(0.003s) |Net 0.701s
mot/bdd100k_mit_b0| train: [1][4800/34172]|Tot: 0:56:03 |ETA: 0:00:00 |loss 17.8258 |hm_loss 1.8794 |wh_loss 2.8436 |off_loss 0.2455 |id_loss 10.9320 |Data 0.003s(0.003s) |Net 0.701s
mot/bdd100k_mit_b0| train: [1][4900/34172]|Tot: 0:57:12 |ETA: 0:00:00 |loss 17.7195 |hm_loss 1.8727 |wh_loss 2.8280 |off_loss 0.2454 |id_loss 10.9182 |Data 0.003s(0.003s) |Net 0.700s
mot/bdd100k_mit_b0| train: [1][5000/34172]|Tot: 0:58:21 |ETA: 0:00:00 |loss 17.6144 |hm_loss 1.8662 |wh_loss 2.8112 |off_loss 0.2453 |id_loss 10.9045 |Data 0.003s(0.003s) |Net 0.700s
mot/bdd100k_mit_b0| train: [1][5100/34172]|Tot: 0:59:30 |ETA: 0:00:00 |loss 17.5093 |hm_loss 1.8592 |wh_loss 2.7931 |off_loss 0.2452 |id_loss 10.8913 |Data 0.003s(0.003s) |Net 0.700s
mot/bdd100k_mit_b0| train: [1][5200/34172]|Tot: 1:00:39 |ETA: 0:00:00 |loss 17.4054 |hm_loss 1.8526 |wh_loss 2.7761 |off_loss 0.2451 |id_loss 10.8776 |Data 0.003s(0.003s) |Net 0.700s
mot/bdd100k_mit_b0| train: [1][5300/34172]|Tot: 1:01:48 |ETA: 0:00:00 |loss 17.3050 |hm_loss 1.8466 |wh_loss 2.7615 |off_loss 0.2451 |id_loss 10.8646 |Data 0.003s(0.003s) |Net 0.700s
mot/bdd100k_mit_b0| train: [1][5400/34172]|Tot: 1:02:57 |ETA: 0:00:00 |loss 17.2067 |hm_loss 1.8407 |wh_loss 2.7479 |off_loss 0.2450 |id_loss 10.8527 |Data 0.003s(0.003s) |Net 0.699s
mot/bdd100k_mit_b0| train: [1][5500/34172]|Tot: 1:04:06 |ETA: 0:00:00 |loss 17.1102 |hm_loss 1.8351 |wh_loss 2.7337 |off_loss 0.2449 |id_loss 10.8416 |Data 0.003s(0.003s) |Net 0.699s
mot/bdd100k_mit_b0| train: [1][5600/34172]|Tot: 1:05:15 |ETA: 0:00:00 |loss 17.0132 |hm_loss 1.8296 |wh_loss 2.7203 |off_loss 0.2448 |id_loss 10.8285 |Data 0.003s(0.003s) |Net 0.699s
mot/bdd100k_mit_b0| train: [1][5700/34172]|Tot: 1:06:24 |ETA: 0:00:00 |loss 16.9164 |hm_loss 1.8234 |wh_loss 2.7051 |off_loss 0.2447 |id_loss 10.8169 |Data 0.003s(0.003s) |Net 0.699s
mot/bdd100k_mit_b0| train: [1][5800/34172]|Tot: 1:07:33 |ETA: 0:00:00 |loss 16.8205 |hm_loss 1.8175 |wh_loss 2.6913 |off_loss 0.2446 |id_loss 10.8042 |Data 0.003s(0.003s) |Net 0.699s
mot/bdd100k_mit_b0| train: [1][5900/34172]|Tot: 1:08:42 |ETA: 0:00:00 |loss 16.7264 |hm_loss 1.8118 |wh_loss 2.6780 |off_loss 0.2445 |id_loss 10.7923 |Data 0.003s(0.003s) |Net 0.699s
mot/bdd100k_mit_b0| train: [1][6000/34172]|Tot: 1:09:51 |ETA: 0:00:00 |loss 16.6358 |hm_loss 1.8068 |wh_loss 2.6658 |off_loss 0.2444 |id_loss 10.7818 |Data 0.003s(0.003s) |Net 0.698s
mot/bdd100k_mit_b0| train: [1][6100/34172]|Tot: 1:11:00 |ETA: 0:00:00 |loss 16.5442 |hm_loss 1.8016 |wh_loss 2.6524 |off_loss 0.2443 |id_loss 10.7702 |Data 0.003s(0.003s) |Net 0.698s
mot/bdd100k_mit_b0| train: [1][6200/34172]|Tot: 1:12:09 |ETA: 0:00:00 |loss 16.4531 |hm_loss 1.7960 |wh_loss 2.6386 |off_loss 0.2443 |id_loss 10.7591 |Data 0.003s(0.003s) |Net 0.698s
mot/bdd100k_mit_b0| train: [1][6300/34172]|Tot: 1:13:18 |ETA: 0:00:00 |loss 16.3627 |hm_loss 1.7907 |wh_loss 2.6262 |off_loss 0.2442 |id_loss 10.7471 |Data 0.003s(0.003s) |Net 0.698s
mot/bdd100k_mit_b0| train: [1][6400/34172]|Tot: 1:14:27 |ETA: 0:00:00 |loss 16.2732 |hm_loss 1.7854 |wh_loss 2.6138 |off_loss 0.2441 |id_loss 10.7354 |Data 0.003s(0.003s) |Net 0.698s
mot/bdd100k_mit_b0| train: [1][6500/34172]|Tot: 1:15:36 |ETA: 0:00:00 |loss 16.1860 |hm_loss 1.7806 |wh_loss 2.6026 |off_loss 0.2440 |id_loss 10.7243 |Data 0.003s(0.003s) |Net 0.698s
mot/bdd100k_mit_b0| train: [1][6600/34172]|Tot: 1:16:45 |ETA: 0:00:00 |loss 16.1000 |hm_loss 1.7759 |wh_loss 2.5915 |off_loss 0.2440 |id_loss 10.7134 |Data 0.003s(0.003s) |Net 0.698s
mot/bdd100k_mit_b0| train: [1][6700/34172]|Tot: 1:17:54 |ETA: 0:00:00 |loss 16.0149 |hm_loss 1.7713 |wh_loss 2.5809 |off_loss 0.2439 |id_loss 10.7026 |Data 0.003s(0.003s) |Net 0.698s
mot/bdd100k_mit_b0| train: [1][6800/34172]|Tot: 1:19:03 |ETA: 0:00:00 |loss 15.9302 |hm_loss 1.7668 |wh_loss 2.5697 |off_loss 0.2438 |id_loss 10.6916 |Data 0.003s(0.003s) |Net 0.698s
mot/bdd100k_mit_b0| train: [1][6900/34172]|Tot: 1:20:12 |ETA: 0:00:00 |loss 15.8457 |hm_loss 1.7617 |wh_loss 2.5584 |off_loss 0.2437 |id_loss 10.6812 |Data 0.003s(0.003s) |Net 0.697s
mot/bdd100k_mit_b0| train: [1][7000/34172]|Tot: 1:21:21 |ETA: 0:00:00 |loss 15.7625 |hm_loss 1.7574 |wh_loss 2.5479 |off_loss 0.2436 |id_loss 10.6697 |Data 0.003s(0.003s) |Net 0.697s
mot/bdd100k_mit_b0| train: [1][7100/34172]|Tot: 1:22:30 |ETA: 0:00:00 |loss 15.6793 |hm_loss 1.7529 |wh_loss 2.5369 |off_loss 0.2436 |id_loss 10.6580 |Data 0.003s(0.003s) |Net 0.697s
mot/bdd100k_mit_b0| train: [1][7200/34172]|Tot: 1:23:39 |ETA: 0:00:00 |loss 15.5979 |hm_loss 1.7483 |wh_loss 2.5267 |off_loss 0.2435 |id_loss 10.6479 |Data 0.003s(0.003s) |Net 0.697s
mot/bdd100k_mit_b0| train: [1][7300/34172]|Tot: 1:24:49 |ETA: 0:00:00 |loss 15.5172 |hm_loss 1.7437 |wh_loss 2.5159 |off_loss 0.2434 |id_loss 10.6380 |Data 0.003s(0.003s) |Net 0.697s
mot/bdd100k_mit_b0| train: [1][7400/34172]|Tot: 1:25:58 |ETA: 0:00:00 |loss 15.4368 |hm_loss 1.7390 |wh_loss 2.5056 |off_loss 0.2433 |id_loss 10.6277 |Data 0.003s(0.003s) |Net 0.697s
mot/bdd100k_mit_b0| train: [1][7500/34172]|Tot: 1:27:07 |ETA: 0:00:00 |loss 15.3579 |hm_loss 1.7351 |wh_loss 2.4970 |off_loss 0.2432 |id_loss 10.6166 |Data 0.003s(0.003s) |Net 0.697s
mot/bdd100k_mit_b0| train: [1][7600/34172]|Tot: 1:28:16 |ETA: 0:00:00 |loss 15.2794 |hm_loss 1.7309 |wh_loss 2.4866 |off_loss 0.2432 |id_loss 10.6063 |Data 0.003s(0.003s) |Net 0.697s
